"","x"
"DRA2DA",38
"DRIMLU",235
"DRYMLU",1
"DRYPKI",175
"DRYPLA",201
"DRYPLO",343
"DRYPMI",49
"DRYPPE",620
"DRYPPO",371
"DRYPRH",93
"DRYPS1",3
"DURIGR",613
"DURIOX",71
"DURISI",70
"DYERCO",220
"DYSOAC",1
"DYSOAL",180
"DYSOC1",65
"DYSOC2",74
"DYSOCO",2
"DYSOFL",11
"DYSOS1",4
"EHRETI",4
"ELAEFE",33
"ELAEGR",11
"ELAENI",73
"ELAEP3",91
"ELAEPA",1
"ELAEPE",43
"ELAEPO",1
"ELAERU",59
"ELAEST",9
"ELATTA",218
"ENDIKI",21
"ENDIM1",26
"ENDOCA",7
"ENDOMA",27
"ENGESE",10
"ENICFU",750
"EPIPMA",799
"ERYCAL",192
"ERYTCU",31
"EUDEGE",1
"EUDEGR",2
"EUEGEC",1
"EUGE04",34
"EUGE08",11
"EUGE10",18
"EUGE11",1
"EUGE16",31
"EUGEC1",338
"EUGEC2",25
"EUGEC3",82
"EUGECA",1
"EUGECE",2
"EUGECH",401
"EUGECL",396
"EUGECR",1
"EUGECU",240
"EUGEDE",419
"EUGEDU",127
"EUGEDY",26
"EUGEFA",52
"EUGEFI",290
"EUGEFL",37
"EUGEFU",1
"EUGEGP",27
"EUGEGR",476
"EUGEIB",103
"EUGEIN",117
"EUGEKO",81
"EUGELE",32
"EUGENA",80
"EUGENI",122
"EUGEO1",20
"EUGEP2",304
"EUGEP3",222
"EUGEP4",100
"EUGEPA",16
"EUGEPO",18
"EUGEPR",119
"EUGEPU",409
"EUGERI",249
"EUGERU",14
"EUGES1",1
"EUGES2",163
"EUGESA",58
"EUGESB",131
"EUGESC",15
"EUGESD",96
"EUGESE",1
"EUGESP",6
"EUGEST",660
"EUGESU",176
"EUGETU",143
"EUGEV1",23
"EUGEV2",341
"EUGEVE",2
"EUGEVI",72
"EUGICH",1
"EUGIPU",1
"EUGISB",1
"EUGISC",1
"EUODGL",144
"EUODIA",1
"EUODRO",26
"EUONJA",18
"EUROPH",1
"EURYLO",681
"F",1
"FAGRRA",83
"FAHRPE",95
"FICUCH",30
"FICUFI",4
"FICUFU",5
"FICUGL",36
"FICUGR",1
"FICULA",4
"FICULE",1
"FICUOB",2
"FICUS1",6
"FICUS2",8
"FICUSC",2
"FICUSI",2
"FICUV1",1
"FICUV2",7
"FICUVA",1
"FLACRU",96
"GAEROB",245
"GALEFU",855
"GALEMA",15
"GANOGR",3
"GANUMO",5
"GANUS1",77
"GAR1LO",3
"GAR2TU",54
"GARCAT",17
"GARCBA",103
"GARCEU",516
"GARCFO",69
"GARCGR",37
"GARCMA",724
"GARCNE",505
"GARCNI",398
"GARCOP",14
"GARCPA",493
"GARCPR",3
"GARCPY",5
"GARCRO",59
"GARCS1",69
"GARCS2",65
"GARCS4",5
"GARCS5",2
"GARCSC",268
"GARCSI",4
"GIRONE",604
"GIROPA",2905
"GIROSU",461
"GLENPE",2
"GLOCGL",2
"GLOCHY",13
"GLOCOB",5
"GLOCSE",14
"GLOCSU",8
"GLOCWA",115
"GLUTM2",636
"GLYCCH",452
"GLYCSA",78
"GLYPGL",1
"GLYPQU",179
"GNETGN",506
"GOM1SE",89
"GOMPCA",6
"GOMPQU",228
"GOMPS1",58
"GONIMA",64
"GONITO",353
"GONOGR",822
"GONYMA",223
"GORDSI",23
"GREWAN",18
"GREWBL",664
"GREWFI",120
"GREWLA",132
"GREWMI",895
"GUIOS1",49
"GYMNEU",40
"GYMNFO",947
"GYNOAX",205
"HARMKU",28
"HARPCU",2
"HEL1AT",85
"HEL2VE",312
"HERIEL",160
"HERIJA",21
"HERISI",300
"HOMACA",10
"HOMADI",423
"HOMALO",450
"HOPEDR",687
"HOPEME",249
"HOPESA",13
"HORSBR",204
"HORSCR",27
"HORSFL",12
"HORSFU",91
"HORSP5",1
"HORSPO",195
"HORSPS",123
"HORSPU",24
"HORSS1",403
"HORSS2",176
"HORSTO",25
"HORSWA",20
"HUNTZE",118
"HYPORA",238
"HYPOVE",186
"IGUAWA",19
"ILEXMA",105
"ILEXS1",36
"INTSPA",489
"IRVIMA",201
"IXONIC",2273
"IXONRE",6
"IXORC1",504
"IXORC2",378
"IXORCO",4
"IXORGG",141
"IXORGL",155
"IXORKI",125
"IXORLO",577
"IXORN1",1
"IXORNE",1
"IXORNI",23
"IXORPE",170
"IXORS1",9
"KIB2CO",9
"KIBAMA",147
"KINGNE",293
"KNEMAF",1
"KNEMAL",1
"KNEMAS",1
"KNEMCO",42
"KNEMCU",161
"KNEMFU",1628
"KNEMHO",275
"KNEMIN",23
"KNEMKU",86
"KNEMLA",3050
"KNEMMA",10
"KNEMPA",1444
"KNEMPS",2
"KNEMSC",773
"KNEMST",151
"KNEMSU",6
"KOILLO",184
"KOKOLI",2
"KOKORE",204
"KOOMMA",551
"LANSDO",1195
"LASIAT",3
"LASILO",46
"LASIS1",19
"LEPIFR",242
"LEPISE",1469
"LEPITE",1002
"LEPITH",3
"LEPTGL",68
"LICASP",141
"LITCHU",1
"LITHCO",77
"LITHCU",1095
"LITHCY",14
"LITHEW",35
"LITHLU",28
"LITHRA",351
"LITHWA",196
"LITHWR",134
"LITSCA",123
"LITSCO",37
"LITSEL",24
"LITSER",4
"LITSFE",95
"LITSFI",3
"LITSFU",1
"LITSG2",17
"LITSM1",21
"LITSM2",576
"LITSNI",6
"LITSRE",25
"LITSTO",6
"LITSUF",311
"LITSWR",9
"LOPHFL",127
"MACACO",53
"MACAGI",15
"MACAHO",5
"MACAHY",75
"MACALO",1884
"MACARE",60
"MACCAY",1
"MADHL2",84
"MADHMA",925
"MALLGR",23
"MALLHU",1
"MALLLE",410
"MALLPE",1123
"MANGFO",166
"MANGG1",84
"MANGG2",101
"MANGIN",68
"MANGLA",26
"MANGM1",45
"MANGM2",90
"MANGQL",10
"MANGQU",229
"MANGRU",9
"MANGS1",78
"MANGS2",1
"MANGSU",55
"MASTPE",16
"MASTTR",4
"MEDUGR",253
"MEL1",1
"MEL1AN",496
"MEL1AU",139
"MEL1CA",23
"MEL1FU",415
"MEL1S1",251
"MEL1TO",365
"MEL2MA",1
"MELISU",6
"MEMEAM",213
"MEMECA",649
"MEMEDI",320
"MEMEEX",209
"MEMELI",321
"MEMEME",588
"MEMEMI",1414
"MEMEO1",259
"MEMEO2",140
"MEMEPA",48
"MEMEPU",121
"MEMEWA",104
"MESUCO",1311
"MESUFE",1253
"MESUGR",256
"MESUKU",296
"MESULE",38
"MESURA",558
"METATR",1
"MEZZLE",140
"MIC1CA",801
"MIC2VA",7
"MILILO",8
"MILLAT",1529
"MILLS1",4
"MISCPE",6
"MITRMA",347
"MONOMA",1103
"MUSSBE",45
"MYR1IN",1
"MYRICI",220
"MYRIM1",182
"MYRIM2",35
"MYRIM3",7
"NAUCOF",635
"NEESSY",53
"NEO1CA",12
"NEOBHE",2744
"NEOLZE",1
"NEOSKI",955
"NEOSNI",411
"NEOSSU",198
"NEOUFO",8
"NEPHCO",943
"NEPHCU",3
"NEPHER",163
"NEPHHA",54
"NEPHMA",191
"NEPHNA",1
"NEPHOP",130
"NEPHPA",5
"NOTHUM",163
"OCHAAM",1084
"ONC1MO",1689
"ONC2HO",98
"ORANSY",9
"ORMOPE",3
"ORMOVE",44
"OSMEMA",14
"PALACL",5
"PALAGU",6
"PALAHE",501
"PALAMA",74
"PALAOB",8
"PALAST",48
"PANDMO",6
"PANDYV",1
"PAR1CO",7
"PAR1EL",71
"PAR1OB",67
"PAR2DE",131
"PAR3BR",49
"PAR4IN",162
"PAR4PA",23
"PAR5XE",12
"PAR6UR",9
"PARKSP",559
"PAROVA",887
"PAVEGR",88
"PAVES1",213
"PAYELU",1181
"PAYEMA",11
"PELLAX",1
"PELLSA",5
"PEN1MO",837
"PEN1VE",1
"PEN2ST",637
"PEN2TR",113
"PERTEU",20
"PHAECR",9
"PHAEOP",1720
"PHOLMA",3
"PHORSS",1
"PHYLEM",5
"PIMEGR",2572
"PIMEMA",46
"PINAMA",10
"PITHSP",2
"PKT",2
"PLA1MA",2
"PLA2GR",25
"PLATLA",6
"PODOMO",17
"POL1CI",88
"POL1CL",31
"POL1GL",160
"POL1HY",15
"POL1JE",196
"POL1LA",130
"POL1OB",135
"POL1RU",627
"POL1SC",300
"POL1SE",1
"POL1ST",249
"POL1SU",214
"POMEAL",1
"POMEPA",573
"POPOPI",835
"POPOTO",120
"PORTAN",983
"POUTMA",43
"PRAILI",53
"PRISGL",125
"PRISS1",173
"PRUNAR",329
"PRUNGR",228
"PRUNST",9
"PSE1SI",116
"PSE2MA",954
"PSI2MA",2
"PSYCGR",46
"PSYCRO",29
"PSYD10",23
"PSYDMA",3
"PSYDS1",1
"PSYDS8",189
"PTE1CO",397
"PTE1EC",219
"PTE2TU",70
"PTELLA",25
"PTYCCA",28
"PTYCCO",895
"PYREAC",66
"QUASIN",2
"QUERAR",522
"QUERGE",180
"RADEPI",2
"REINCI",520
"RHODCI",182
"RINOAN",6012
"RINOHO",18
"RINOSC",172
"ROTHMA",803
"RYPAAC",48
"RYPAFA",67
"RYPAKU",165
"SANCO",1
"SANDKO",138
"SANTAP",812
"SANTCO",14
"SANTGR",211
"SANTLA",403
"SANTOB",72
"SANTRU",184
"SANTS1",1
"SANTTO",245
"SAPIBA",33
"SAPIDI",12
"SAPRSC",544
"SAR1GR",151
"SAR1MO",125
"SARADE",511
"SARAT1",1
"SARATH",199
"SARPSC",1
"SCA1SP",2176
"SCA2LI",82
"SCA2MA",548
"SCHOAC",465
"SCLEWA",237
"SCOLSP",185
"SCUTBR",2
"SEMECU",101
"SEMERU",1
"SEPEHR",1
"SHOR-2",1
"SHORAC",1143
"SHORAV",1
"SHORBR",585
"SHORDA",36
"SHORGL",1
"SHORGU",596
"SHORHO",47
"SHORL",1
"SHORL1",1741
"SHORL2",692
"SHORM",1
"SHORM1",1026
"SHORM2",5839
"SHORMU",16
"SHOROC",351
"SHOROV",714
"SHORP1",613
"SHORP2",2219
"SHORPI",1
"SINDC1",1
"SINDCO",1032
"SINDEC",45
"SINDVE",139
"SINDWA",16
"SLOAJA",26
"SSS",1
"STELCA",8
"STEMMA",79
"STEMUM",1
"STERC1",285
"STERC2",14
"STERHI",29
"STERMA",6
"STERPA",200
"STERRU",122
"STERS1",3
"STREEL",6
"STROJA",3
"STROMA",2
"STYRBE",21
"SUREMU",98
"SYMPCE",77
"SYMPCO",24
"SYMPCR",457
"SYMPOP",6
"SYMPRU",12
"SYZYIB",1
"TABECO",328
"TABEMA",2
"TALACA",22
"TALACO",1
"TARE11",42
"TARECO",1
"TAREMA",50
"TAREMO",68
"TARES8",1127
"TEIJCO",189
"TEIJSI",10
"TERAP",1
"TERENA",1
"TERMBE",5
"TERMCI",26
"TERMPH",3
"TERMSU",7
"TERNCO",42
"TETRPO",136
"TIMOS1",67
"TIMOWA",203
"TRI1HY",289
"TRI2MA",41
"TRI3L2",89
"TRI3LO",13
"TRI3MA",936
"TRI4AC",40
"TRIOMA",456
"TRIVMA",53
"TRIVNE",34
"TRIVPU",7
"UROPGL",1081
"UROPHI",566
"VATIBE",1108
"VATIMA",69
"VATIOD",16
"VATIPA",447
"VERNAR",25
"VITEPI",2
"VITEQU",19
"WALSCH",202
"WALSPI",160
"XANTAF",508
"XANTAM",317
"XANTCH",215
"XANTEL",28
"XANTEU",1754
"XANTGR",710
"XANTRU",100
"XANTSC",12
"XANTST",96
"XANTWR",15
"XENTEW",2
"XERONO",6607
"XYLOCA",233
"XYLOEL",18
"XYLOFE",116
"XYLOFO",103
"XYLOFS",12
"XYLOFU",6
"XYLOHY",1
"XYLOM1",224
"XYLOM2",926
