"","x"
"UVAR02",37178.392860745
"VITE02",635858.353086574
"VITEDO",1957771.42667878
"WARN02",5514491.77731944
"WARN03",9331.31557932508
"WARNDD",474782.614551718
"WARNPU",853028.013849439
"XYLO02",318407.484024796
"XYLOAE",1288474.74678556
"XYLOLF",141686.614075063
"XYLOPF",2010565.10582419
"XYLOQU",423181.169818342
"ZEREMA",314021.820680385
